ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
7811	VEGFC	-0.455290521888893	2.64280770269287	-2.18752776941922	0.0403675828862841	0.309149160114922	-3.9773822641689
10693	CXXC5	-0.321844837934828	4.77793128087161	-2.33150689896038	0.0299552718720607	0.280509289096583	-3.97812297298584
14238	EEF1A1P12	-0.524990736081383	0.718712869579105	-2.04752548716925	0.0535509329052975	0.343157498675594	-3.97847741369299
1096	CYP2W1	0.899723994038489	2.75888478584368	2.19384161370165	0.039849231578142	0.30814977946837	-3.97851043623254
16269	SMG1P6	0.562920599875729	1.38914187562259	2.09303902005739	0.0488918694049165	0.331641346641546	-3.97919052689263
3192	ZNF330	-0.246550902347396	4.74518629588723	-2.32894560063062	0.030116591086005	0.281610658309734	-3.97991787261935
4119	TNFSF4	-0.407681396798271	2.05641486564067	-2.14110635020267	0.0443708753888521	0.319421177275382	-3.98121441354238
5809	PRPF38B	0.278506839781211	5.2540079135988	2.34646100679096	0.0290292209265199	0.277281073815936	-3.98254172924599
17014	GDF10	-0.907777959446915	2.88324714311701	-2.19994489672604	0.0393539355615951	0.306610151217626	-3.98285885270532
15662	ARHGAP8	0.79041990068955	1.0412241766433	2.06625312705491	0.0515876194474408	0.338111046326853	-3.98301994724009
15079	LINC01697	0.820552371371506	1.10821948230014	2.06829556735604	0.0513774572422863	0.337559720878046	-3.98505749555776
3903	PLEKHB2	-0.309349879469961	6.33453939837768	-2.36247935469855	0.0280666504981072	0.274470201405946	-3.98520347858283
15598	COX19	0.326068710239859	4.25756798620026	2.29700217177727	0.0321968955555793	0.287200725372306	-3.98676337577784
13254	DACT3	-0.654790147138321	1.51885507449887	-2.09678697552828	0.0485249645823101	0.330507110058188	-3.98701010017263
10357	SPRR1A	-0.831637947289892	0.975056809179915	-2.05706099133261	0.0525430562308941	0.340305543130437	-3.98722005668185
8675	TNFRSF13C	0.535066725580272	1.15009497485542	2.0715387321304	0.0510453236186621	0.336226903690797	-3.98755211872082
9935	GPRC5B	-0.429784919748497	4.22696057956847	-2.29539350896785	0.0323050767003906	0.287425749192317	-3.98769828352119
7476	AC004453.1	0.482111205977883	1.31724141335094	2.08315317226202	0.0498716604317368	0.334657439534183	-3.98771647668699
15515	LRRC37A2	0.519557622543301	2.00166435642147	2.13277183205094	0.0451266137407066	0.321555823782115	-3.98783331770606
17555	AL121832.2	0.644745421131581	0.546187586353155	2.03073781176307	0.0553675182936833	0.346161070760577	-3.98848950545613
3229	UGDH	-0.400404099610515	5.18168094057041	-2.34234512062747	0.0292814298590082	0.278380006273161	-3.99000315067485
12365	AP3M1	-0.267852786099769	5.52857937633587	-2.35136424821306	0.0287313848306363	0.276617446973329	-3.99186404144223
286	SLC7A14	-0.730775850126213	1.25789728110261	-2.07487798378342	0.0507053673646996	0.335421057583523	-3.99191823103787
14743	AL157935.1	0.526565889369835	1.37450101426113	2.08402163796304	0.0497848835638525	0.334582351481542	-3.99268085108438
10634	CLDN20	0.455701729814156	1.43526887656934	2.08838418824187	0.049351031462961	0.333389565422883	-3.99321552954041
13958	DPF3	0.434234648083623	1.20727866187669	2.07224475405691	0.0509732759430171	0.336226903690797	-3.9932177219551
2044	CERK	-0.294469940442498	6.02609481757446	-2.35768874921176	0.0283513875437885	0.274992906725613	-3.99353775552434
12411	CDNF	0.477251442032714	1.49550408101829	2.09212887642805	0.0489813439773891	0.331927534278026	-3.99364198907283
6650	ACVRL1	-0.484397922806083	5.68595947832892	-2.35359261673922	0.0285969631105132	0.275760757621824	-3.99420967374574
14329	FAM66B	0.650121001999405	-0.0136523004332904	1.9954065704165	0.0593717572043241	0.354299641769084	-3.99479565471199
12375	ANKS1B	0.453466381603305	3.17167666951363	2.21688959378735	0.0380081032926439	0.302598306839546	-3.99520004577771
8163	OBSCN	0.515902937715875	5.87204581964515	2.35076047556814	0.0287679065692589	0.276642973381391	-3.99522986623914
8751	SIK3	0.252928127989502	5.88647648270481	2.35216152379331	0.0286832238902825	0.276299880500785	-3.99676774584418
16987	ZNF488	0.569603760935948	0.395536588201104	2.015943255608	0.0570139188344545	0.350437341762349	-3.99720296008166
15875	KCTD21-AS1	-0.793935038361837	0.142545399091343	-1.99954577047756	0.0588896550171689	0.353376749915154	-3.99740560223665
3375	GPRC5D	0.917102521047937	0.653424982396849	2.03043446115231	0.0554008449271992	0.346215765928298	-3.99784326681183
13900	AARD	-0.736614350946544	1.62829697681567	-2.09696710266963	0.0485073937596687	0.330507110058188	-3.99950683628516
10559	CDCA4	0.380038282934254	4.22573624404016	2.28617953535772	0.0329311733480049	0.289378667590815	-4.00253626110827
534	EPHA3	-0.510721355628601	3.62851393743503	-2.24657112926121	0.0357515086517256	0.297482617236433	-4.00279141572256
14817	TSTD3	0.588843494763925	0.52072869556782	2.01915184740536	0.0566531843695878	0.349873770228194	-4.0040343672725
1790	UPRT	-0.262136273456734	3.57747379819567	-2.24238554150132	0.0360621237627343	0.298430466011064	-4.00471840870788
15063	HMGB3P14	0.70183584695973	0.292230716307361	2.00485498085645	0.058276387899785	0.35241582198354	-4.0050245841895
1136	BCS1L	0.299538207535481	3.8487739772603	2.26070103980943	0.0347209235963303	0.294817975171483	-4.0052248526964
17870	AL022322.2	0.550976865060636	1.44233786094241	2.08134612702144	0.0500526563538435	0.334775408368139	-4.00538157168771
11125	IQCK	-0.331851059362883	2.44691759653173	-2.15588760745868	0.0430587179990303	0.315717688236144	-4.00696071419353
15575	PARGP1	0.287494519627183	3.53647980796683	2.23734567323605	0.0364394113108251	0.29968428843066	-4.00775712621883
4895	SH2D3A	0.434283355364777	3.72594597098198	2.25033812722693	0.0354740531921888	0.297443449756466	-4.00800813666308
730	COL11A1	1.13834579439872	2.52418213844562	2.15643169286349	0.04301109710114	0.31549558171771	-4.00860712036827
10519	KRT74	2.11386938507827	1.75054802947647	2.08549810369341	0.0496376673762511	0.333847018271339	-4.00926592778636
12874	SPRED3	0.455337398195144	0.951828873113672	2.04348945165849	0.0539827259633509	0.344039286567187	-4.01104762630453
8979	HFM1	-0.54842261333167	0.823546100024236	-2.03349171047734	0.0550657896010768	0.345910863939218	-4.01146986661046
12510	THNSL1	-0.471946377099038	2.67481796863964	-2.17005330845271	0.0418343375095017	0.313030932997073	-4.01201642149492
17006	NBPF15	0.475895735719566	3.04531680534712	2.19771941786629	0.0395338851126192	0.307212221546479	-4.01276992423135
3480	KCTD20	-0.277149534316315	7.245399100453	-2.33221919317004	0.0299105510462699	0.280407565575896	-4.01316497159231
7012	PIGK	-0.284807215871363	5.0896923133989	-2.32627857622303	0.0302854204960415	0.281812809719239	-4.01366926978525
9986	ZNF641	-0.285536618677443	5.15212376746352	-2.32863438876997	0.0301362467587468	0.281610658309734	-4.01368306216339
16812	SMG1P7	0.456438714207545	2.2669309179227	2.13779956285179	0.0446693385118817	0.320303259924112	-4.01383280016828
9524	TMEM71	-0.547239534319979	2.54843684341688	-2.1585966675233	0.0428220813422676	0.314930633924242	-4.01451083966118
17003	STRADA	0.432422645204686	4.19934898266897	2.27768854129598	0.033517993930377	0.290585046426878	-4.01484469074429
10234	TCTN2	0.335651226594347	4.04336988736332	2.26734389776711	0.0342458882590614	0.292989023329169	-4.01661006552871
17980	AL359922.3	0.80995907645391	0.104867613080253	1.98693814576134	0.0603690601158319	0.355928663917306	-4.01663071849911
14514	MTCO1P11	0.576269891056256	0.996322842878105	2.04246509760489	0.0540928110680583	0.344061678928993	-4.01709101404333
2977	PHYH	-0.29512359943367	4.15102736977445	-2.27489346753765	0.0337132546184133	0.291132521623302	-4.01716194434064
17683	UHRF1	0.466616860155819	1.99429200075503	2.11491470539905	0.046785162377959	0.324731477793794	-4.01761812255557
5590	SERPINF1	-0.511386465748474	7.5336812356138	-2.32196886109658	0.0305600817140467	0.281812809719239	-4.01823423534613
14993	AC007279.1	0.549443451356049	0.445442691768014	2.00552813743595	0.0581990397273418	0.35241582198354	-4.01833000251811
17936	AC092279.2	0.639679614452954	2.97933912867448	2.18835911119773	0.0402989826802247	0.309149160114922	-4.0192690506414
17626	AC087241.4	0.433565695490337	0.289534638813162	1.99551569485628	0.059359002241875	0.354299641769084	-4.01929717799383
13458	ZNF26	0.400616754319193	5.19649394628688	2.3241982430585	0.0304177162200358	0.281812809719239	-4.01933684020576
18134	AC004461.2	0.571892011981506	1.64247257027274	2.08707102332482	0.0494812651497536	0.333650338265338	-4.01972972480672
17393	AC005072.1	0.57795934105914	0.573719239755392	2.01253271630154	0.0573996052297762	0.351502594286346	-4.01999549640243
13942	AC004980.1	0.373527023514723	2.6204873380317	2.16137517886319	0.0425806044723788	0.314309307599496	-4.02033427879492
10907	GXYLT2	-0.461251296613132	4.63301380089268	-2.30106623600828	0.0319250732685832	0.286040854169064	-4.02079967304735
1527	NOX4	-0.497830871146633	1.80921611930006	-2.09884458412003	0.0483245926217956	0.329860172985161	-4.02096463866807
15397	POU5F1P5	0.558358386073513	0.288682087339795	1.99433387074822	0.0594972692383559	0.3544526452073	-4.02098908319518
14540	AC063976.2	0.559089894235787	1.8498593661439	2.10082812863587	0.0481321395599827	0.329669240077606	-4.02169423527393
10939	AHSA2	0.345823596480342	6.06195665145721	2.33940930271126	0.0294625624395655	0.27843506201548	-4.02184646104307
17265	AC007161.2	0.700936949083664	0.132251019629361	1.9848171062719	0.0606211720177495	0.356332067091273	-4.02194028527275
15834	AC136604.2	0.586500719153758	1.07238491768279	2.04384532990605	0.0539445275045197	0.344039286567187	-4.02313051602576
6347	LRRC32	-0.479876378442053	4.35857086300952	-2.28354434978204	0.03311227573011	0.289410509813914	-4.02423347362547
16169	SCARNA1	0.588948483316457	1.61731023120591	2.08191311723467	0.0499958023670096	0.334775408368139	-4.02440127312068
8723	MCM3AP	0.298619257105284	6.3907847294852	2.33755432946001	0.0295775422679193	0.278865217260351	-4.02552093921581
15836	LINC00847	-0.391933990927174	3.05296662292225	-2.19149645408894	0.0400410518812843	0.308187176888453	-4.02554522573514
17221	AC068620.2	0.68863965869188	-0.0404322113999338	1.97357912224047	0.061972632500955	0.359203669838933	-4.02570016516502
17349	AC011337.1	0.353069999566397	2.4865256253701	2.14775885629531	0.0437759011521696	0.31828436756246	-4.0260877098524
17453	AL022322.1	0.713939509696201	0.962986269874237	2.03377101609169	0.0550352700335861	0.345910863939218	-4.02690403894825
11036	KRT28	2.43063093014843	0.0600465086740295	1.98218805345148	0.0609349672214747	0.357173861311709	-4.02732731354005
7064	CRABP2	-0.428938105498775	5.35468887167306	-2.32816434005377	0.0301659567580866	0.281610658309734	-4.02738822477469
2177	SLCO4A1	0.433361686397782	3.589298558673	2.22958378146704	0.037027536245953	0.300947912899027	-4.02794796527551
6976	ZNF473	-0.332710167755885	3.48367066181164	-2.2223909619292	0.0375802729078809	0.302149521777048	-4.02807521721874
84	COPZ2	-0.400806034519915	4.66279272494824	-2.29876899005522	0.0320784625672299	0.286706180411874	-4.02815219724068
3732	NCBP2	-0.201952553817454	5.28801314857909	-2.32489600611007	0.0303732837400931	0.281812809719239	-4.02927192239548
8270	VSIG4	-0.806732384615108	4.65093161168528	-2.29602970324853	0.0322622533074193	0.287425749192317	-4.02967412190684
7244	FANCD2	0.291210950818642	3.71474068160235	2.23778192074632	0.0364066113966932	0.29968428843066	-4.03000612154972
9166	PYHIN1	-0.65278678494183	0.37069245008303	-1.99181651472562	0.0597927427522596	0.355177777623587	-4.03095899117275
17834	AP000560.1	0.500671690853036	2.32219700615719	2.13165044995004	0.0452291801730343	0.322034592972336	-4.03114747491278
5915	ARGLU1	0.299619544813377	6.66780542807019	2.33131032828667	0.02996762426084	0.280509289096583	-4.03169504336653
10783	MTBP	0.391039833424062	3.13402211910582	2.19378208989388	0.0398540899085931	0.30814977946837	-4.03188578252213
16570	HNRNPMP1	0.639421876753448	0.258183603936293	1.98536784945579	0.0605556194805665	0.356332067091273	-4.03203868789997
16945	AP000897.1	-0.51189418739613	0.595273486038219	-2.00424642636195	0.0583463919361911	0.35241582198354	-4.03357208393774
17983	AC099521.3	0.627478298001346	0.771598392390641	2.01635263619382	0.0569677792568134	0.350271999037334	-4.03390590948105
12282	CSF1	-0.434562122086459	4.90345143409723	-2.30692752297183	0.0315367618431254	0.284027532545841	-4.03486927460656
12665	ESPN	0.554071078862191	4.17199863113367	2.26459554298711	0.0344416975550663	0.293835775861077	-4.03490869071453
12294	BPIFC	-0.525739370535391	5.49232946838904	-2.32785320776436	0.0301856371061256	0.281610658309734	-4.03496185749956
5868	RERG	-0.357716355086295	4.17446846023771	-2.26639144411385	0.0343136308844422	0.293292940789744	-4.03540548765603
15677	RPL7AP30	0.783118813068581	0.226850662999526	1.98104317309474	0.0610720673027875	0.357402139927531	-4.03545636454559
11613	DHFR2	-0.303182614837052	3.70465943146927	-2.23425929652147	0.0366722381014175	0.300337244935294	-4.03591075509474
14866	AL353804.1	1.45076492521576	0.845624071687269	2.01688374445894	0.0569079699515362	0.350171287826973	-4.03646336258914
867	SPI1	-0.583658385328782	3.28292614354049	-2.20192658103358	0.0391943274750928	0.306334199121718	-4.03656947541185
17257	AL022097.1	0.525818087877624	0.953617856193555	2.02724966337762	0.0557518169664748	0.347489756826991	-4.03661572614737
4143	PPP1R8	-0.320935221312444	5.31520760075332	-2.32153223280671	0.0305880360617883	0.281812809719239	-4.03746213470402
11690	NSUN7	0.412613764473251	2.31671878772268	2.12762912174343	0.0455987247602745	0.322396265237109	-4.03765906522044
9715	GPT2	0.346241404275032	5.29786279069549	2.3181455522381	0.0308056638536242	0.282736236599035	-4.03767486040045
15998	PRDX2P3	0.570379026152877	0.875677304108801	2.02125127691736	0.0564182552364104	0.349403317143285	-4.03790552721714
11744	B3GNT3	-0.862221981695406	0.172529826522167	-1.97347201277538	0.0619856410687964	0.359203669838933	-4.0379938950413
10266	LETM1	0.28274415431549	5.6722682662138	2.32721316829136	0.0302261593707867	0.281770331543544	-4.03799447766804
5164	LRRC4	-0.444909538447523	2.31159279641804	-2.12679870687978	0.0456753760466868	0.32256241129014	-4.03828988147568
1363	ARG2	0.411301737263615	1.79471622917932	2.0875051325963	0.0494381779783749	0.333615567039715	-4.0383046888856
7467	WASH2P	-0.419707608612535	1.53111534114403	-2.06746255500512	0.0514630791535314	0.338000295479507	-4.03841094934625
9231	TGM4	0.575844215342511	0.815898673327981	2.01662444397537	0.0569371633574238	0.350202025704479	-4.03876006359894
2952	CREB3	-0.342290752268764	4.30899137715963	-2.27292484703662	0.0338514062229045	0.291373036578643	-4.03888026681995
4275	GALNT12	-0.451146274389595	2.90573362046115	-2.17234148672312	0.0416395571694085	0.312455260387054	-4.0389491891395
2923	TRIM14	-0.271021595793768	4.24370066199847	-2.26799076536558	0.034199950199777	0.292871257449266	-4.04055498096783
8528	CNOT11	-0.214651036822718	4.82647482053813	-2.30036922216541	0.0319715420930312	0.286312786692438	-4.04062019458913
16067	SMIM20	-0.302950459034534	3.09175531083508	-2.18592586425176	0.0405000677805442	0.309149160114922	-4.04109581610543
262	DCN	-0.489571285503868	11.6445498887862	-2.14654090949593	0.0438842859618607	0.318456167886067	-4.04127461285678
10988	MST1	0.39391222226309	2.87042069404067	2.16841217025713	0.0419745481352802	0.313179669304446	-4.04162339956057
3116	PEX12	-0.323914945995795	2.98153938194103	-2.17689769436954	0.041254163874993	0.311261213223424	-4.04214407509236
13148	CBWD3	0.529689883793007	0.853390040405854	2.0168396620396	0.0569129320377904	0.350171287826973	-4.04241382560173
16243	CASC19	0.442239092826558	3.20015275967498	2.1928799428243	0.0399277891775176	0.30814977946837	-4.04243027656731
18079	AC108215.1	0.429677899983704	4.60662563782463	2.28614135144423	0.0329337910165972	0.289378667590815	-4.04269800358237
3249	LPXN	-0.32765802005137	3.81352564512819	-2.23774844180212	0.0364091276037057	0.29968428843066	-4.04341058683227
12096	WBP2NL	0.406723208218378	2.09300414059774	2.10709764452619	0.0475283776295067	0.327641667218023	-4.04360275852787
3219	GLRB	-0.46180010560907	2.88914076701262	-2.1685229595232	0.0419650694372243	0.313179669304446	-4.04373603470402
8534	CD1A	-0.642998758233964	4.64648555084454	-2.2886755660468	0.0327604739914563	0.289155340326133	-4.04423805541052
2766	GSK3A	-0.351844078130753	3.74868528041896	-2.23239855836426	0.036813262860185	0.300337244935294	-4.04446179759698
4397	PDZD11	-0.384572204399332	3.98930035143869	-2.24845219360389	0.0356127128673981	0.297443449756466	-4.0457425406191
8941	LAPTM5	-0.444552574547575	5.57554304930262	-2.32397617220994	0.030431869916062	0.281812809719239	-4.04584636468948
11375	C20orf197	0.839112056283189	-0.0187976329032367	1.96103021847836	0.0635133103045228	0.362370206018221	-4.04678843103581
14124	AC093724.1	-0.683438160952748	1.22540327221857	-2.03802424844331	0.0545723885058491	0.345340599630688	-4.04805458429952
16300	RSF1-IT2	0.595494333724801	0.210015465045201	1.97184094702341	0.0621840357821913	0.359590776600847	-4.04835087528726
1616	MAPKAPK5	0.268926352784297	5.67619794380837	2.32160810027999	0.0305831770909368	0.281812809719239	-4.04866344476374
12505	GNB1L	0.316229111644679	3.23843917612186	2.19141601639222	0.0400476461004112	0.308187176888453	-4.05089511495931
10401	NRG4	0.519872211863656	1.96668429579492	2.09215802457878	0.0489784761904486	0.331927534278026	-4.0519537766426
3897	ID2	-0.425278828901888	5.89537949444357	-2.32577653709848	0.0303172982802808	0.281812809719239	-4.05209320489889
2086	SNW1	-0.279753785694409	5.47938796269734	-2.31805969945438	0.0308111992426939	0.282736236599035	-4.0523871171806
11464	AC021054.1	0.328927505070624	3.50921290476765	2.21048891532105	0.0385114634083752	0.303392342195101	-4.05245435930217
11947	RTKN2	0.752080808544102	1.90624980483131	2.0856982728587	0.0496177390029362	0.333847018271339	-4.05296013702336
2299	ASB9	-0.467527023307157	1.04832761033308	-2.02295867996873	0.0562278366558189	0.349141880680709	-4.05305604582395
4893	CD70	-1.11458500567022	0.46919192250167	-1.98004076619934	0.0611923312239063	0.357990868336259	-4.05368489015472
17813	RN7SL113P	0.648438361498916	0.106601850835092	1.96143396347687	0.0634632167253633	0.362311484384435	-4.05520868016935
10488	FABP4	-1.35064804726888	5.03195700838242	-2.29759138099037	0.032157355190144	0.287057797983443	-4.05561193802778
6936	DUS3L	0.264964486980283	4.13125681643288	2.25148340458224	0.035390090292001	0.297443449756466	-4.05644976607079
8710	RRP1	0.312673977191078	4.37609730221751	2.26597245111658	0.0343434703826612	0.293410240162708	-4.05711736682069
7363	LHFPL2	-0.335381856661022	5.3157606695861	-2.31066152499435	0.0312916553514917	0.283725036903932	-4.05784890400121
8179	LY96	-0.502102376188217	1.62978295374963	-2.06285283399311	0.0519392148208768	0.338722367983542	-4.05843441936117
10027	SEMA6B	-0.704446638252559	1.35964080766365	-2.04059523118783	0.054294280232718	0.344454994442132	-4.05898970969726
12143	GPR132	0.508901799674024	2.51159016198456	2.12974459772156	0.0454039815745537	0.32206796725324	-4.05971404738614
17484	AL117339.4	0.532510666609979	1.58373103305873	2.05730337137888	0.052517660592223	0.340305543130437	-4.06134029247534
16834	AL031708.1	0.581512789221543	0.270603752715092	1.96678130395706	0.0628030578823776	0.361457740737394	-4.06136228619443
5513	IL13RA1	-0.306468329051084	6.44243220616815	-2.32133518893055	0.030600659160776	0.281812809719239	-4.06159070309529
7144	MAP3K21	0.294310053178105	3.32340223069385	2.19157109658257	0.0400349336326469	0.308187176888453	-4.06190436181829
2930	ECM2	-0.361569099760131	6.42501539722019	-2.32103574582376	0.0306198513900821	0.281812809719239	-4.06269232303853
17197	BNIP3P39	0.69813352527541	0.995059891001258	2.01324845896468	0.0573184717419548	0.351317837728522	-4.0630503893845
3429	NT5DC3	0.381199856467079	3.80179043626449	2.22492823368451	0.0373844400728188	0.301693757077012	-4.06313983568835
14839	AL136115.1	0.472073676578343	0.273073552021349	1.96493646375179	0.0630301219197122	0.3618790019647	-4.06438430392624
16670	AC124944.3	0.538440783053936	1.82354713316391	2.07379142821546	0.0508157612986804	0.335686411539832	-4.06449879306764
13194	IGF2R	0.258051732879121	7.88212743555731	2.2821771207463	0.0332065981910598	0.289539907407296	-4.06499467429866
9724	FBN1	-0.595202627817452	10.2474675357434	-2.1898177566304	0.0401788753313183	0.308518179789954	-4.0651700942391
14718	AL021393.1	0.679155381733228	0.40308916087203	1.97203843213885	0.0621599847069966	0.359590776600847	-4.06517288924295
1095	SCARB1	-0.325120973044059	5.32695055936822	-2.3065696148501	0.0315603481456792	0.284027532545841	-4.06616478173224
5647	DCAF8	0.228726776184762	6.13825511201953	2.31651926157451	0.0309106753954516	0.282793847361604	-4.06712864906012
16107	GLUD1P3	0.509353177427149	1.63173587678529	2.05771329245826	0.0524747357206362	0.340285126080166	-4.06724047336907
11509	NECTIN3	-0.404857844504464	4.17859975917239	-2.24886261099402	0.0355824955356616	0.297443449756466	-4.06776647661797
11881	POLR2A	0.297482852875489	7.26597762444046	2.29909193712611	0.0320568582097797	0.286653811673502	-4.06835209832985
11528	UBE2N	-0.360856167129799	5.92014557359403	-2.31726541387506	0.0308624545676613	0.282779928565302	-4.06836177736782
10160	KCTD6	-0.342328328626504	3.2345371275444	-2.18103728983378	0.0409068247917876	0.310167415523847	-4.06862217123145
10525	PA2G4	-0.277549578964925	5.55900892754002	-2.3112140026013	0.0312555390648854	0.283725036903932	-4.06872533272613
5037	ZC4H2	-0.327273325635316	2.59211378813901	-2.13132366234095	0.0452591092387367	0.32206796725324	-4.06876464148645
12342	ARMCX2	-0.434962644924526	3.6485891613275	-2.21149482289977	0.0384319564789329	0.303219206674017	-4.06918980953104
1869	HSD3B7	-0.505672799797693	3.51868352926477	-2.20119117628984	0.0392534892049557	0.306567334087504	-4.07001861138939
11734	AKAP5	0.408415493896779	3.18734614258519	2.175148944507	0.0414016993250758	0.311673458503011	-4.07216060787964
14761	SLC2A1-AS1	0.615235404800894	2.22710716205015	2.10009594861868	0.0482030985822722	0.329860172985161	-4.07218367742135
3760	ABHD14B	-0.383426489934165	4.63027041412478	-2.27301653545135	0.0338449603007172	0.291373036578643	-4.07267501415032
16890	AC124319.2	0.480930505575642	2.61578744988513	2.13037383926109	0.045346201186634	0.32206796725324	-4.07274026143014
3007	KAZALD1	-0.503724068516457	3.11193831295003	-2.16807768626526	0.0420031770819816	0.313179669304446	-4.07460542788291
13180	ZSCAN25	0.199851595790782	5.02926244446759	2.28936862637067	0.0327132211913541	0.289155340326133	-4.07538385134288
2045	BRD1	0.302757009599485	6.06700138729981	2.31121830992767	0.03125525763938	0.283725036903932	-4.07570526660954
14046	AKR7L	0.564292598758026	0.220574366029307	1.95380989438752	0.064415091735936	0.365210059336866	-4.07648027825531
13989	ZDHHC11B	0.719525103257828	3.86895792691922	2.22030169931851	0.0377422301158079	0.302371554703107	-4.07670035940056
9838	BEX3	-0.343096275984802	4.26445629686589	-2.24915159412735	0.0355612329903571	0.297443449756466	-4.07734395373916
9507	WASHC5	-0.231350667986433	5.81548535102952	-2.310280130299	0.0313166101083285	0.283725036903932	-4.07850626819349
13641	TGM2	-0.653840464124201	1.21882910879431	-2.01778942591139	0.056806108449391	0.350171287826973	-4.07997457677031
14346	SLC35E2	0.507870014303175	1.73079630355344	2.05707273345453	0.052541825683082	0.340305543130437	-4.08000019439086
11628	MSC	-0.693913061649237	1.22852654401376	-2.01875045871741	0.0566981997161094	0.350033036294163	-4.08011092092597
14848	ARL17B	0.599084107006576	0.235028463797928	1.95213605667138	0.0646257585364462	0.365283005251332	-4.08022258306639
11156	CNIH2	0.491718307098923	0.254254480828194	1.95332029533028	0.0644766489224613	0.365210059336866	-4.0802344959007
14528	SLC25A5-AS1	0.580931527588961	1.25437055454564	2.02091107634056	0.0564562649682036	0.349403317143285	-4.08027166017651
1463	CAD	0.338087759331036	5.62427965739454	2.30296247924075	0.0317989679813737	0.285610266930878	-4.08106550061832
1673	ICAM1	-0.418773874475392	3.98802029043549	-2.22804778310121	0.0371449434045434	0.301498368088773	-4.08224130773424
9407	MB21D1	-0.389545423134126	2.02585402431582	-2.07881805134518	0.0503068634557983	0.335188502101399	-4.08249667804433
14205	ITGA1	-0.439224075627569	5.94669710807544	-2.31011570715476	0.0313273740101466	0.283725036903932	-4.08252805794315
12069	ZNF721	0.59613763720079	4.8956694309431	2.27647521452497	0.0336026277027954	0.290674265549128	-4.08277217536139
11380	OR10AB1P	0.550946240104805	1.42635373668435	2.03271407394525	0.05515084130261	0.345930609736347	-4.08292470468355
12535	MATN1-AS1	0.42789572247576	1.52934292201008	2.040542218593	0.0543000018702032	0.344454994442132	-4.08301948076203
9566	PIGO	0.293719000830338	4.78080099995485	2.27362587349181	0.0338021509376558	0.291373036578643	-4.08328684572633
9761	PLEKHF1	-0.429009988999232	3.17342669718872	-2.16784083241292	0.0420234604548104	0.313179669304446	-4.08357888809836
2642	LILRB1	-0.61297736928994	0.374969201975973	-1.95698752260798	0.0640168334845869	0.364671611520773	-4.08390254756378
8629	BTG2	-0.323392085145786	6.07256483723596	-2.30936913612274	0.0313762908738005	0.283725036903932	-4.08511538064747
1477	WDFY1	-0.260378708933768	6.33328624325707	-2.30919127901971	0.0313879548031656	0.283725036903932	-4.08534139540344
16195	AC091185.1	0.579747872828973	0.988335620175809	1.99873427217005	0.0589838962796498	0.353654078638551	-4.08536114414507
7019	CYP4B1	0.409893649756178	5.27730830639824	2.29112685086867	0.0325936264555389	0.288478154229238	-4.08540495242796
10407	LINGO1	0.592968885305083	0.650865510805556	1.97519077131785	0.0617771884289037	0.359203669838933	-4.08555138806638
11366	CNTD1	0.483885297655928	0.801376679995363	1.9852717852348	0.0605670490397612	0.356332067091273	-4.08641536548633
13205	ZNF682	0.433740363145897	3.36506400166931	2.18034095122847	0.0409650654647261	0.31021121382964	-4.08647836699049
9712	JAM3	-0.284712076636049	5.5010711303887	-2.29960675964316	0.0320224455330611	0.286486802641234	-4.08784080756412
9298	FBXW12	0.640175907064465	0.249872088885882	1.94749395581349	0.0652132031983071	0.367348879154821	-4.08859178285217
14641	AC087501.1	0.45961792559027	0.0846613132609593	1.93770601682846	0.0664673517016899	0.369984683641554	-4.08876913112277
15251	ZNF101P2	0.50688136311297	1.51751574893154	2.03546900527718	0.0548500572277156	0.345374423669322	-4.08940879699227
13897	ARHGEF34P	0.551657434288004	2.0793889766279	2.07788138971886	0.0504013426277185	0.335188502101399	-4.09004898354249
9953	CD3D	-0.582498302789351	1.89670955959578	-2.06283250600301	0.0519413232202182	0.338722367983542	-4.09167876315603
14262	PPME1	0.224692036584934	5.23301718138961	2.28743364097232	0.0328453052780258	0.289155340326133	-4.09256036755987
15299	ID2-AS1	0.49399819467299	0.766913780907383	1.97843815468378	0.06138504218485	0.358371218992939	-4.09314745738618
11747	GPBAR1	-0.678654307316958	0.726323475804602	-1.97359313245131	0.0619709311240754	0.359203669838933	-4.09337846476388
1781	AC016026.1	0.663259894475638	0.367039762963592	1.95078859251726	0.0647957916147287	0.365714784685865	-4.09434378507173
14994	AL807757.1	0.618663421577353	0.427335911630214	1.95463575831828	0.0643113740307923	0.365210059336866	-4.09441229748923
7753	FEZ1	-0.434207468763859	3.74050280148055	-2.20397423151681	0.0390300263110654	0.305626089900756	-4.09442747989058
7846	OXSM	-0.296528889067978	3.01549275455521	-2.14952470090556	0.0436191898968505	0.317525378353482	-4.09472761129955
13914	FABP9	2.22648647500776	-0.64153882384263	1.91660011213538	0.0692444763041859	0.377060772540786	-4.09632892166151
2409	SETD6	0.260177813450175	4.38697067226399	2.24495731025894	0.0358709799711582	0.298068033480103	-4.09711970357118
12718	AGMO	-0.624314322141945	0.635073348496314	-1.96519720421132	0.0629979856882507	0.3618790019647	-4.09717574533495
13845	PPP1R10	-0.244672501637153	5.9176456222954	-2.30106035639103	0.0319254649934933	0.286040854169064	-4.09812075373405
